Clean_Name,min_CC50_mM_on_human,biocompatibility_label,num_measurements,num_human_measurements
3 3 -(NONANE-1 9-DIYL)BIS(1-VINYL-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,31.698,1,1,1
3 3 -(OCTANE-1 8-DIYL)BIS(1-(2-HYDROXYDODECYL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.01006,0,1,1
3 3 -(OCTANE-1 8-DIYL)BIS(1-METHYL-1H-IMIDAZOL-3-IUM) BROMIDE,24.6,1,1,1
3 3 -(OCTANE-1 8-DIYL)BIS(1-METHYL-1H-IMIDAZOL-3-IUM) L-LEUCINATE,12.5,1,1,1
3 3 -(OCTANE-1 8-DIYL)BIS(1-METHYL-1H-IMIDAZOL-3-IUM) L-METHIONINATE,24.2,1,1,1
3 3 -(PENTANE-1 5-DIYL)BIS(1-(2-HYDROXYDODECYL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.02173,0,1,1
3 3 -(PHENYLPHOSPHORYL)DIBENZENAMINIUM CHLORIDE,0.05,0,3,3
3 3 -(PROPANE-1 3-DIYL)BIS(1-(2-HYDROXYDODECYL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.02231,0,1,1
3 3 3 -((2 4 6-TRIMETHYLBENZENE-1 3 5-TRIYL)TRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0028,0,7,7
3 3 3 -((2 4 6-TRIMETHYLBENZENE-1 3 5-TRIYL)TRIS(METHYLENE))TRIS(1-((S)-3-METHYL-1-(METHYLAMINO)-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.1,0,7,7
3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0048,0,7,7
3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0042,0,7,7
3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.042,0,5,5
3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.084,0,7,7
3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BUTYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.09,0,7,7
3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0014,0,7,7
3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) TRIS(BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE),0.0028,0,7,7
3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0073,0,7,7
3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0053,0,7,7
3-(1-METHYLPYRROLIDIN-2-YL)-1-(2-(OCTYLOXY)-2-OXOETHYL)PYRIDIN-1-IUM BROMIDE,0.1,0,1,1
3-(10-CARBOXYDECYL)-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,1.0,0,3,3
3-(10-CARBOXYDECYL)-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.35,0,3,3
3-(10-CARBOXYDECYL)-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.35,0,3,3
3-(2-((2-HYDROXYBENZOYL)OXY)ETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,0.71,0,1,1
3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM 2 2 2-TRIFLUOROACETATE,0.5,0,4,4
3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.5,0,4,4
3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.5,0,4,4
3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.5,0,4,4
3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM 2 2 2-TRIFLUOROACETATE,0.5,0,4,4
3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.5,0,4,4
3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.5,0,4,4
3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.5,0,4,4
3-(2-(DECYLOXY)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.06793,0,3,3
3-(2-(DODECYLOXY)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00575,0,3,3
3-(2-(GLYCYLOXY)ETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,17.9,1,1,1
3-(2-ETHOXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,0.05731,0,6,6
3-(2-ETHOXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,13.8,1,1,1
3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM (1S 2R 4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-1 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,0.00914,0,1,1
3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,0.000146,0,7,7
3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM (4-AMINO-1-HYDROXYBUTANE-1 1-DIYL)BIS(HYDROGEN PHOSPHONATE),0.000165,0,6,6
3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM (4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-2 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,0.03981,0,1,1
3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CINNAMATE,17.86,1,1,1
3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM HYDROGEN (4-AMINO-1-HYDROXY-1-PHOSPHONOBUTYL)PHOSPHONATE,0.00592,0,8,8
3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM IODIDE,20.0,1,1,1
3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,25.45,1,8,8
3-(2-METHOXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,20.0,1,1,1
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00338,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00228,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00244,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00199,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00269,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00279,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-BROMOBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00194,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-OXO-2-PHENYLETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.0032,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-OXO-2-PHENYLETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00623,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(4-BROMOBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00295,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(4-BROMOBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00309,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00117,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00215,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-5 6-DIMETHYL-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00174,0,5,5
3-(3-(9H-CARBAZOL-9-YL)PROPYL)-5 6-DIMETHYL-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00489,0,5,5
3-(3-HYDROXYPROPYL)-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,0.1,0,6,6
3-(3-HYDROXYPROPYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,20.0,1,1,1
3-(3-METHOXYPROPYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,20.0,1,1,1
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.0023,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00242,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.0018,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00056,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00134,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00178,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00237,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-BROMOBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00071,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-BROMOBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00049,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-BROMOBENZYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00054,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-OXO-2-PHENYLETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00098,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-OXO-2-PHENYLETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00298,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00232,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00084,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-5 6-DIMETHYL-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00165,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-5 6-DIMETHYL-1-(2-OXO-2-PHENYLETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00056,0,5,5
3-(4-(9H-CARBAZOL-9-YL)BUTYL)-5 6-DIMETHYL-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.0007,0,5,5
3-(4-(ETHOXYCARBONYL)PHENYL)-1-HEXYL-1H-IMIDAZOL-3-IUM BROMIDE,0.095,0,1,1
3-(4-(TERT-BUTYL)BENZYL)-4-METHYLTHIAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.01522,0,2,2
3-(4-(TERT-BUTYL)BENZYL)-4-METHYLTHIAZOL-3-IUM TETRAFLUOROBORATE,0.05107,0,2,2
3-(4-ETHOXYPHENYL)-1-PENTYL-1H-IMIDAZOL-3-IUM BROMIDE,0.036,0,1,1
3-(4-ISOPROPYLBENZYL)-4-METHYLTHIAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00737,0,2,2
3-(4-ISOPROPYLBENZYL)-4-METHYLTHIAZOL-3-IUM TETRAFLUOROBORATE,0.03573,0,2,2
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00219,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.0026,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00066,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00068,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00094,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00136,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00087,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-BROMOBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00064,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-BROMOBENZYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00051,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-OXO-2-PHENYLETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00267,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00057,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00055,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-5 6-DIMETHYL-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00076,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-5 6-DIMETHYL-1-(2-OXO-2-PHENYLETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00125,0,5,5
3-(5-(9H-CARBAZOL-9-YL)PENTYL)-5 6-DIMETHYL-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00056,0,5,5
3-(8-HYDROXYOCTYL)-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.229,0,1,1
3-(8-HYDROXYOCTYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.194,0,1,1
3-(CYANOMETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,20.0,1,1,1
3-(HEXADECYLOXY)-1-(2-HYDROXYETHYL)PYRIDIN-1-IUM BROMIDE,0.01335,0,1,1
3-(HEXADECYLOXY)-1-(2-HYDROXYETHYL)PYRIDIN-1-IUM CHLORIDE,0.013,0,1,1
3-ACETOXY-2 4-DIMETHYL-5-((TRI-P-TOLYLPHOSPHONIO)METHYL)PYRIDIN-1-IUM CHLORIDE,0.016,0,8,8
3-ALLYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.55,0,2,2
3-ALLYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,15.0,1,1,1
3-BENZYL-1-ETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.01324,0,4,4
3-BENZYL-1-ETHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.22247,0,4,4
3-BENZYL-1-ETHYL-1H-IMIDAZOL-3-IUM ETHYL SULFATE,10.37,1,2,2
3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.31,0,2,2
3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.53,0,3,3
3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,1.0,0,3,3
3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),1.0,0,1,1
3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM METHYL SULFATE,14.13,1,2,2
3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.46,0,4,4
3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.85,0,4,4
3-BUTYL-1-((METHYLTHIO)METHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.5,0,6,6
3-BUTYL-1-(METHOXYMETHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.5,0,6,6
3-BUTYL-1-ETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,1.0,0,4,4
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM (T-4)-TETRACARBONYLCOBALTATE,0.28,0,1,1
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,0.01489,0,9,9
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYPROPANOATE,19.16,1,2,2
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,0.555,0,10,10
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.48,0,16,16
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS(TRIFLUOROMETHYL)IMIDE,0.15,0,1,1
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.0014,0,12,12
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.2571,0,28,28
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM CINNAMATE,10.32,1,1,1
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM GLYCINATE,16.31,1,2,2
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),1.0,0,14,14
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROSTIBATE(V),0.18,0,1,1
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM L-ALANINATE,19.35,1,2,2
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM L-VALINATE,16.86,1,2,2
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.058,0,34,34
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,0.274,0,5,5
3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),0.1,0,1,1
3-CARBAMOYL-1-HEXYLPYRIDIN-1-IUM 2-HYDROXYBENZOATE,12.19,1,2,2
3-DECYL-1-(3 4-DIHYDROXYBENZOYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.032,0,1,1
3-DECYL-1-ETHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.0034,0,2,2
3-DECYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.1,0,2,2
3-DECYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.0003,0,3,3
3-DECYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00071,0,19,19
3-DECYL-1-METHYL-1H-IMIDAZOL-3-IUM DICYANAMIDE,0.0919,0,1,1
3-DECYL-1-METHYL-1H-IMIDAZOL-3-IUM GLYCINATE,0.19,0,1,1
3-DECYL-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.031,0,3,3
3-DECYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.0059,0,6,6
3-DECYL-1-METHYL-1H-IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,0.006,0,4,4
3-DECYL-1-METHYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.001075,0,4,4
3-DODECYL-1-METHYL-1H-IMIDAZOL-3-IUM 1 1 2 2 3 3 4 4 4-NONAFLUOROBUTANE-1-SULFONATE,0.1633,0,2,2
3-DODECYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.024,0,1,1
3-DODECYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00613,0,60,60
3-DODECYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.00948,0,58,58
3-DODECYL-1-METHYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00147,0,4,4
3-DODECYL-4-METHYLTHIAZOL-3-IUM BROMIDE,0.01846,0,2,2
3-DODECYLTHIAZOL-3-IUM BROMIDE,0.0067,0,2,2
3-ETHYL-1-(2-(2-(2-METHOXYETHOXY)ETHOXY)ETHYL)-4-((OCTYLOXY)METHYL)-1H-1 2 3-TRIAZOL-3-IUM METHANESULFONATE,0.0137,0,2,2
3-ETHYL-1-(2-METHOXYETHYL)-4-((OCTYLOXY)METHYL)-1H-1 2 3-TRIAZOL-3-IUM METHANESULFONATE,0.0007,0,2,2
3-ETHYL-1-METHYL-1H-IMIDAZOL-3-IUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,0.000269,0,6,6
3-ETHYL-1-METHYL-1H-IMIDAZOL-3-IUM 1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 8-HEPTADECAFLUOROOCTANE-1-SULFONATE,0.07834,0,2,2
3-ETHYL-1-METHYL-1H-IMIDAZOL-3-IUM 2 2 -SPIROBI BENZO D 1 3 2 DIOXABOROL -2-UIDE,0.01,0,2,2
3-ETHYL-1-METHYL-1H-IMIDAZOL-3-IUM 2 3 7 8-TETRAOXO-1 4 6 9-TETRAOXA-5-BORASPIRO 4 4 NONAN-5-UIDE,0.86,0,1,1
3-ETHYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,46.0,1,8,8
3-ETHYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS(PERFLUOROETHYL)PHOSPHINATE,0.68,0,1,1
3-ETHYL-1-METHYL-1H-IMIDAZOL-3-IUM CINNAMATE,12.16,1,1,1
3-ETHYL-1-METHYL-1H-IMIDAZOL-3-IUM DIMETHYL PHOSPHATE,30.5,1,1,1
3-ETHYL-1-METHYL-1H-IMIDAZOL-3-IUM HYDROGEN SULFATE,16.63,1,3,3
3-ETHYL-1-METHYL-1H-IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,0.149,0,4,4
3-ETHYL-1-METHYL-1H-IMIDAZOL-3-IUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),0.01,0,2,2
